Image Name,label,Categories,Description
road_crack_001.jpg,560,"concrete,crack","Cracked cement road: A cement road surface showing visible cracks and fissures, indicating structural damage and wear over time. The presence of these cracks poses a safety hazard for vehicles and pedestrians, requiring immediate maintenance to prevent further deterioration."
road_crack_002.jpg,560,"concrete,crack","Cracks in concrete roads are visible as diagonal fissures extending in all directions, indicating structural weakness and potential safety hazards. These defects can lead to further deterioration and require timely repair to ensure road integrity and user safety."
road_crack_003.jpg,560,"concrete,crack","Concrete road crack in a diagonal pattern extending from the upper left to the lower right corner. The crack appears to be wide and deep, indicating potential structural damage and safety hazards."
road_crack_004.jpg,560,"concrete,crack","Cracks running diagonally across the cement road surface, extending from the upper left to the lower right corners, indicating structural weakness and potential safety hazards."
road_crack_005.jpg,560,"concrete,crack","Cracks diagonally spreading from the upper left to the lower right on the surface of a cement road, indicating structural weakness and potential safety hazards."
road_crack_006.jpg,560,"concrete,crack","Cracks diagonally spreading across the cement road surface, extending from top left to bottom right, indicating structural weakness and potential safety hazards."
road_crack_007.jpg,560,"concrete,crack","Concrete road crack with diagonal cracks extending from top left to bottom right. The cracks appear deep and wide, indicating potential structural instability and safety hazards."
road_crack_008.jpg,560,"concrete,crack","Cracks running diagonally across the surface of a cement road, extending from the top left to the bottom right. The visible defects indicate potential structural weaknesses and deterioration in the cement road, posing hazards to users and requiring immediate repair to prevent further damage."
road_crack_009.jpg,560,"concrete,crack","Cracks running diagonally across the surface of a cement road, exhibiting both leftward and rightward directions. The presence of these cracks indicates potential structural weakness and deterioration in the cement road, requiring prompt inspection and repair to prevent further damage."
road_crack_010.jpg,560,"concrete,crack","Cracks are visible on the concrete road surface, extending diagonally from the upper left to the lower right. The presence of these cracks indicates a defect in the structural integrity of the concrete pavement, potentially posing safety hazards and requiring immediate repair to prevent further damage."
road_crack_011.jpg,560,"concrete,crack",Concrete road crack with diagonal cracks spreading from top left to bottom right. The crack pattern indicates potential structural weakness and poses a safety hazard for vehicles and pedestrians.
road_crack_012.jpg,560,"concrete,crack","Concrete road cracking diagonally from top left to bottom right. The cracks are wide and deep, indicating potential structural instability."
road_crack_013.jpg,560,"concrete,crack","Concrete road with diagonal cracks extending from top left to bottom right. The cracks are wide and deep, indicating potential structural instability and safety hazards."
road_crack_014.jpg,560,"concrete,crack","Concrete road crack with diagonal patterns running from left to right and top to bottom. The cracks appear wide and deep, indicating potential structural issues that may compromise the road's integrity and safety."
road_crack_015.jpg,560,"concrete,crack","Concrete road crack with diagonal fractures running from upper left to lower right. The cracks appear deep and wide, indicating potential structural weakness and safety hazards."
road_crack_016.jpg,560,"concrete,crack","Concrete road crack: A diagonal crack extends from the upper left to the lower right, indicating structural weakness and potential safety hazards."
road_crack_017.jpg,560,"concrete,crack","Concrete road crack with diagonal cracks extending from top left to bottom right. The cracks appear to be wide and deep, indicating potential structural instability and safety hazards."
road_crack_018.jpg,560,"concrete,crack","Concrete road cracking diagonally from top left to bottom right. The cracks are wide and deep, posing a safety hazard for vehicles and pedestrians."
road_crack_019.jpg,560,"concrete,crack","Concrete Road Cracking: This defect is characterized by diagonal cracks running from top left to bottom right. The cracks may vary in width and depth, indicating potential structural issues in the concrete road."
road_crack_020.jpg,560,"concrete,crack","Concrete road crack with diagonal cracks extending from top left to bottom right. The cracks appear to be wide and deep, indicating potential structural instability and safety hazards."
road_crack_021.jpg,560,"concrete,crack","Concrete road crack diagonally from upper left to lower right. The crack is wide and deep, posing a safety hazard for vehicles and pedestrians."
road_crack_022.jpg,560,"concrete,crack","Concrete road crack with diagonal cracks extending from top left to bottom right. The cracks are wide and deep, indicating potential structural instability and safety hazards."
road_crack_023.jpg,560,"concrete,crack","Cracks diagonally spreading across the surface of a cement road, extending from the upper left to the lower right. The defect indicates structural weakness and potential hazards for vehicles and pedestrians."
road_crack_024.jpg,560,"concrete,crack","Cracking on the cement road surface, diagonally extending from the upper left to the lower right, indicating structural instability and potential safety hazards."
road_crack_025.jpg,560,"concrete,crack","Cracks running diagonally across the surface of a concrete road, appearing in both left and right directions, indicate a significant defect in the pavement structure. These types of cracks can lead to water infiltration, weakening the road's integrity and potentially causing further damage over time."
road_crack_026.jpg,560,"concrete,crack","Concrete road with diagonal cracks extending from upper left to lower right. The cracks are wide and deep, indicating potential structural integrity issues and safety hazards."
road_crack_027.jpg,560,"concrete,crack","Cracks extending diagonally from top left to bottom right are visible on the surface of the cement road, indicating structural damage and potential safety hazards."
road_crack_028.jpg,560,"concrete,crack","Concrete road crack with diagonal cracks running from top left to bottom right. The cracks appear to be wide and deep, indicating potential structural instability and safety hazards."
road_crack_029.jpg,560,"concrete,crack","Cracks on the cement road surface are visible in a diagonal pattern, extending from the upper left to the lower right. The presence of these cracks indicates potential structural weaknesses and poses a risk for further deterioration if left unaddressed."
road_crack_030.jpg,560,"concrete,crack","Cracks in a diagonal pattern can be observed on the surface of a cement road, extending from the upper left to the lower right. The cracks appear to be wide and deep, indicating potential structural weakness and deterioration in the road surface."
road_crack_031.jpg,560,"concrete,crack","Cracks running diagonally from left to right and top to bottom are visible on the surface of the cement road, indicating significant structural damage and potential safety hazards."
road_crack_032.jpg,560,"concrete,crack","Concrete road crack with diagonal fractures extending in all directions. The cracks appear on both the left and right sides, creating a pattern of intersecting lines throughout the surface."
road_crack_033.jpg,560,"concrete,crack","Concrete road crack with diagonal pattern spreading from top left to bottom right. The crack appears to be wide and deep, indicating potential structural issues and requiring immediate repair to prevent further damage."
road_crack_034.jpg,560,"concrete,crack",Cracks running diagonally from left to right and top to bottom on a cement road surface. The defect presents a significant risk of further deterioration and potential safety hazards for vehicles and pedestrians.
