Image Name,label,Categories,Description
neudet4_crazing_001.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of surface cracks, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_002.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fissures."
neudet4_crazing_003.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits distinct mesh-like sawtooth-shaped crack patterns."
neudet4_crazing_004.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_005.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Delamination refers to the separation of layers in a material, often caused by inadequate bonding. In the context of hot-rolled strip steel in structural steel automotive mechanical manufacturing, prominent network-like sawtooth-shaped cracks are observed."
neudet4_crazing_006.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_007.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_008.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of fine crack networks on the surface, with cracks irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_009.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of a fine network of cracks on the surface, with cracks irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fissures."
neudet4_crazing_010.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture cracks."
neudet4_crazing_011.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits distinct mesh-like sawtooth-shaped fissures."
neudet4_crazing_012.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent mesh-like sawtooth-shaped fracture marks."
neudet4_crazing_013.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits distinct reticular sawtooth-shaped fracture marks."
neudet4_crazing_014.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of a fine network of cracks on the surface, with cracks irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits distinct reticular sawtooth-shaped fracture marks."
neudet4_crazing_015.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits distinct reticular sawtooth-shaped fracture marks."
neudet4_crazing_016.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_017.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
neudet4_crazing_018.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent mesh-like sawtooth-shaped fissures."
neudet4_crazing_019.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits distinct mesh-like sawtooth-shaped surface cracks."
neudet4_crazing_020.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing refers to the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fissures."
neudet4_crazing_021.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Delamination is the separation of layers in the material, often caused by poor adhesion. Inclusions are foreign particles trapped in the steel during the manufacturing process, leading to structural weaknesses."
neudet4_crazing_022.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Delamination is the separation of layers in the material, often caused by poor adhesion. Structural Steel Automotive Mechanical Manufacturing exhibits prominent network sawtooth-shaped crack patterns."
neudet4_crazing_023.jpg,11,"steel,crazing","Structural Steel Automotive Mechanical Manufacturing. Crazing is the appearance of a fine network of cracks on the surface, often irregularly distributed. Hot-rolled strip steel in Structural Steel Automotive Mechanical Manufacturing exhibits prominent reticular sawtooth-shaped fracture marks."
